gene	cabbage1	cabbage2	kale1	kale2	kale3	TO10001	TO10002	TO10003
Bo2g116750	Bo2g116750	870	1798	1872	1971	904	1889	2262	1969
Bo2g116760	Bo2g116760	0	0	0	2	0	0	0	0
Bo2g116780	Bo2g116780	99	222	207	168	94	176	215	174
Bo2g116790	Bo2g116790	0	0	0	0	0	4	11	3
Bo2g116800	Bo2g116800	0	0	0	0	2	3	12	5
Bo2g116820	Bo2g116820	3	5	11	11	6	0	0	0
Bo2g116830	Bo2g116830	5	18	11	1	7	6	3	4
Bo2g116840	Bo2g116840	0	0	0	0	5	1	2	0
Bo2g116850	Bo2g116850	0	0	0	0	2	1	8	3
Bo2g116880	Bo2g116880	25	63	30	34	12	38	68	43
Bo2g116890	Bo2g116890	0	0	0	0	2	4	8	7
Bo2g116910	Bo2g116910	0	0	0	0	2	4	8	5
Bo2g116920	Bo2g116920	0	0	0	0	0	0	3	2
Bo2g116930	Bo2g116930	0	0	0	0	3	0	3	1
Bo2g117930	Bo2g117930	1	0	0	3	3	1	4	1
Bo2g117940	Bo2g117940	0	0	0	1	3	3	5	7
Bo2g117950	Bo2g117950	394	1065	819	717	441	745	872	792
Bo2g117960	Bo2g117960	0	0	0	0	1	1	11	8
Bo2g117970	Bo2g117970	8	40	48	14	20	389	539	517
Bo2g117990	Bo2g117990	0	0	0	0	1	0	1	3
Bo2g118040	Bo2g118040	0	1	0	0	0	2	5	1
Bo2g118050	Bo2g118050	0	0	0	0	0	0	1	2
Bo2g118060	Bo2g118060	0	0	1	1	5	1	2	7
Bo2g118080	Bo2g118080	1	1	0	2	2	0	0	1
Bo2g118090	Bo2g118090	0	0	0	0	0	0	2	0
Bo2g118100	Bo2g118100	0	0	53	25	9	0	0	3
Bo2g118110	Bo2g118110	53	137	224	219	173	197	184	144
Bo2g118120	Bo2g118120	0	0	0	0	0	0	2	1
Bo2g118130	Bo2g118130	2	5	94	39	47	27	11	16
Bo2g118140	Bo2g118140	17	60	149	101	77	254	176	168
Bo2g118150	Bo2g118150	0	4	0	1	2	11	14	10
Bo2g118160	Bo2g118160	0	0	0	0	0	8	22	15
Bo2g118180	Bo2g118180	0	0	1	0	0	0	4	1
Bo2g118190	Bo2g118190	0	0	0	0	1	1	5	0
Bo2g118200	Bo2g118200	1	2	18	17	15	32	21	23
Bo2g118210	Bo2g118210	2	2	0	0	5	8	7	5
Bo2g118220	Bo2g118220	0	0	0	0	0	0	1	1
Bo2g118230	Bo2g118230	15	61	38	47	41	33	27	25
Bo2g119230	Bo2g119230	0	0	0	3	0	2	10	11
Bo2g119240	Bo2g119240	0	0	23	12	6	20	39	28
Bo2g119250	Bo2g119250	52	126	189	139	121	238	201	216
Bo2g119260	Bo2g119260	0	0	0	0	2	0	2	1
Bo2g119270	Bo2g119270	0	1	0	1	1	1	5	0
Bo2g119280	Bo2g119280	0	1	0	0	1	1	7	4
Bo2g119290	Bo2g119290	1	0	0	1	2	0	5	1
Bo2g119300	Bo2g119300	0	0	0	0	0	0	1	2
Bo2g119330	Bo2g119330	0	0	7	2	0	0	0	0
Bo2g119340	Bo2g119340	798	1447	1248	1324	628	2194	2813	2118
Bo2g119350	Bo2g119350	0	0	0	0	4	0	1	0
Bo2g119360	Bo2g119360	69	256	256	249	149	207	209	201
Bo2g119380	Bo2g119380	0	0	0	0	0	1	2	1
Bo2g119390	Bo2g119390	40	86	81	81	76	171	112	122
Bo2g119400	Bo2g119400	0	0	8	5	1	1	4	5
Bo2g119410	Bo2g119410	51	168	152	114	62	105	163	161
Bo2g119420	Bo2g119420	0	0	0	0	3	0	0	0
Bo2g119430	Bo2g119430	0	0	0	0	0	0	0	2
Bo2g119440	Bo2g119440	0	1	1	0	5	0	3	2
Bo2g119450	Bo2g119450	2	2	0	0	2	0	2	1
Bo2g119460	Bo2g119460	0	0	0	1	1	0	0	0
Bo2g119470	Bo2g119470	36	74	307	200	161	121	87	73
Bo2g120470	Bo2g120470	744	1349	1393	1221	902	1206	1436	1346
Bo2g120480	Bo2g120480	0	0	0	2	9	2	2	1
Bo2g120500	Bo2g120500	0	0	0	0	0	1	5	4
Bo2g120510	Bo2g120510	23	54	47	46	20	51	54	48
Bo2g120520	Bo2g120520	0	0	3	0	2	0	0	2
Bo2g120530	Bo2g120530	89	178	197	238	114	192	238	174
Bo2g120540	Bo2g120540	0	0	0	0	0	0	3	1
Bo2g120550	Bo2g120550	0	2	0	0	0	1	4	1
Bo2g120560	Bo2g120560	0	0	1	1	0	0	6	8
Bo2g120570	Bo2g120570	152	320	509	295	206	380	484	461
Bo2g120580	Bo2g120580	0	0	0	1	0	1	1	5
Bo2g120590	Bo2g120590	0	2	5	1	3	0	2	2
Bo2g120600	Bo2g120600	688	1531	2015	1751	1215	2376	3538	2907
Bo2g120610	Bo2g120610	0	0	0	0	2	1	3	1
Bo2g120620	Bo2g120620	1	2	0	1	2	88	81	81
Bo2g120650	Bo2g120650	0	0	0	0	2	0	1	2
Bo2g120660	Bo2g120660	0	0	0	0	0	0	2	1
Bo2g120670	Bo2g120670	15	31	37	22	18	17	29	19
Bo2g120680	Bo2g120680	0	0	0	0	1	1	0	1
Bo2g120690	Bo2g120690	64	125	177	102	81	65	73	69
Bo2g120700	Bo2g120700	0	0	33	16	20	0	0	2
Bo2g120710	Bo2g120710	0	2	0	0	0	0	1	1
Bo2g120720	Bo2g120720	1	2	0	0	0	0	6	0
Bo2g120730	Bo2g120730	0	0	0	1	2	1	7	3
Bo2g120740	Bo2g120740	0	1	0	0	0	3	0	4
Bo2g120750	Bo2g120750	0	0	3	0	0	2	1	2
Bo2g120760	Bo2g120760	80	227	269	208	148	219	236	233
Bo2g120770	Bo2g120770	53	56	0	0	0	0	0	0
Bo2g120780	Bo2g120780	57	218	277	238	142	244	229	238
Bo2g120790	Bo2g120790	0	15	1	0	0	0	0	3
Bo2g120800	Bo2g120800	0	0	0	0	1	0	1	3
Bo2g120820	Bo2g120820	2	3	15	12	14	11	8	5
Bo2g120830	Bo2g120830	1	6	2	4	4	2	14	13
Bo2g120840	Bo2g120840	5	9	9	12	12	6	8	9
Bo2g120850	Bo2g120850	0	0	1	1	3	3	4	0
Bo2g120870	Bo2g120870	5	6	38	13	18	0	0	0
Bo2g120880	Bo2g120880	0	0	0	0	1	0	2	0
Bo2g120890	Bo2g120890	91	249	1	1	1	72	90	88
Bo2g120900	Bo2g120900	0	0	2	2	0	0	1	0
Bo2g120910	Bo2g120910	0	0	0	0	6	2	1	4
Bo2g120930	Bo2g120930	0	0	0	0	2	2	3	0
Bo2g120940	Bo2g120940	0	0	0	0	3	3	3	0
Bo2g120950	Bo2g120950	1	1	27	10	7	6	10	10
Bo2g120960	Bo2g120960	0	0	1	1	0	3	0	3
Bo2g120970	Bo2g120970	114	248	196	114	85	216	347	289
Bo2g120980	Bo2g120980	92	202	232	132	84	203	263	217
Bo2g121000	Bo2g121000	0	0	0	0	0	1	0	4
Bo2g121010	Bo2g121010	0	0	1	2	4	1	5	1
Bo2g121020	Bo2g121020	104	363	383	258	188	481	512	455
Bo2g121040	Bo2g121040	14	26	21	18	18	54	47	33
Bo2g121050	Bo2g121050	1	1	1	1	2	1	1	3
Bo2g121070	Bo2g121070	0	0	2	3	3	3	0	0
Bo2g121090	Bo2g121090	0	0	0	0	0	2	9	3
Bo2g121100	Bo2g121100	0	0	24	13	16	3	18	10
Bo2g121110	Bo2g121110	0	0	8	0	3	1	2	0
Bo2g121120	Bo2g121120	0	0	0	0	1	4	4	2
Bo2g121130	Bo2g121130	0	0	0	0	1	0	0	1
Bo2g121140	Bo2g121140	0	0	0	0	0	1	5	1
Bo2g121150	Bo2g121150	9	52	91	61	50	37	48	37
Bo2g121160	Bo2g121160	0	0	0	1	1	0	0	0
Bo2g121170	Bo2g121170	1	0	0	0	3	2	1	1
Bo2g121180	Bo2g121180	49	102	176	127	98	169	256	239
Bo2g121200	Bo2g121200	2	5	20	14	13	1	3	3
Bo2g121210	Bo2g121210	383	876	1019	597	627	382	531	508
Bo2g122230	Bo2g122230	48	152	206	141	101	113	118	147
Bo2g122240	Bo2g122240	0	0	0	1	0	0	1	0
Bo2g122260	Bo2g122260	8	34	25	6	10	29	50	34
Bo2g122280	Bo2g122280	0	0	21	8	18	35	20	18
Bo2g123280	Bo2g123280	0	0	0	1	2	2	7	4
Bo2g123290	Bo2g123290	0	0	0	0	2	0	0	0
Bo2g123300	Bo2g123300	27	81	197	129	125	158	134	128
Bo2g124300	Bo2g124300	38	72	116	61	42	90	76	74
Bo2g124320	Bo2g124320	0	0	5	1	3	2	7	8
Bo2g124330	Bo2g124330	136	254	74	41	28	115	219	217
Bo2g124340	Bo2g124340	1	2	0	0	5	3	17	8
Bo2g124350	Bo2g124350	1345	3327	5714	4210	3184	3451	4487	3992
Bo2g124360	Bo2g124360	5	52	1	1	2	0	1	0
Bo2g124370	Bo2g124370	1	4	1	0	2	2	5	2
Bo2g124380	Bo2g124380	30	86	45	29	36	0	2	1
Bo2g124390	Bo2g124390	0	0	0	0	0	0	0	2
Bo2g124400	Bo2g124400	0	0	0	0	0	1	4	1
Bo2g124410	Bo2g124410	9	21	0	7	3	2	18	14
Bo2g124420	Bo2g124420	20	64	27	8	11	16	22	17
Bo2g124430	Bo2g124430	4	2	0	1	2	0	9	9
Bo2g124440	Bo2g124440	0	0	0	1	1	0	1	0
Bo2g124460	Bo2g124460	0	0	0	0	4	6	5	6
Bo2g124480	Bo2g124480	0	0	0	0	0	0	0	2
Bo2g124490	Bo2g124490	4	17	3	5	1	2	2	6
Bo2g124500	Bo2g124500	0	0	0	0	0	0	2	2
Bo2g124510	Bo2g124510	0	0	0	0	0	17	21	16
Bo2g124520	Bo2g124520	6	3	3	6	5	12	5	7
Bo2g124530	Bo2g124530	7	5	0	0	0	8	8	5
Bo2g124540	Bo2g124540	0	0	0	0	1	1	2	1
Bo2g124560	Bo2g124560	105	306	304	330	173	311	243	189
Bo2g124570	Bo2g124570	0	0	0	0	4	0	2	4
Bo2g124580	Bo2g124580	0	0	0	0	2	0	5	3
Bo2g124590	Bo2g124590	4	11	0	2	2	0	3	3
Bo2g124600	Bo2g124600	0	0	7	10	7	18	34	17
Bo2g124610	Bo2g124610	4	14	17	9	3	11	12	11
Bo2g125620	Bo2g125620	0	0	0	0	2	4	3	7
Bo2g125630	Bo2g125630	0	0	0	1	1	0	0	0
Bo2g125650	Bo2g125650	0	0	0	0	1	1	0	1
Bo2g125680	Bo2g125680	0	3	12	4	13	54	47	31
Bo2g125690	Bo2g125690	0	0	22	23	6	21	25	27
Bo2g125700	Bo2g125700	0	0	1	1	1	0	1	0
Bo2g125710	Bo2g125710	55	73	0	1	1	101	86	74
Bo2g125730	Bo2g125730	53	103	165	82	58	53	73	66
Bo2g125760	Bo2g125760	0	0	0	0	0	9	4	15
Bo2g125770	Bo2g125770	0	1	2	4	29	18	60	61
Bo2g125780	Bo2g125780	0	0	2	1	4	46	50	52
Bo2g125790	Bo2g125790	0	0	0	0	1	0	0	1
Bo2g125820	Bo2g125820	0	0	11	9	8	3	3	0
Bo2g125830	Bo2g125830	56	112	1	3	3	152	106	81
Bo2g126840	Bo2g126840	50	124	183	123	79	160	150	157
Bo2g126860	Bo2g126860	1	2	1	3	2	0	1	0
Bo2g126870	Bo2g126870	0	0	3	0	1	1	5	4
Bo2g126880	Bo2g126880	6	8	9	14	12	5	19	23
Bo2g126890	Bo2g126890	0	0	1	1	1	0	4	1
Bo2g126900	Bo2g126900	0	0	0	0	1	3	1	3
Bo2g126920	Bo2g126920	0	0	0	0	3	1	23	8
Bo2g126930	Bo2g126930	0	0	0	0	6	3	9	3
Bo2g126940	Bo2g126940	0	0	0	0	0	6	3	7
Bo2g126950	Bo2g126950	0	0	0	0	0	0	3	1
Bo2g126970	Bo2g126970	0	0	0	2	5	2	18	22
Bo2g126980	Bo2g126980	0	0	1	2	1	0	3	0
Bo2g127000	Bo2g127000	14	26	1	4	8	2	21	15
Bo2g127010	Bo2g127010	27	59	73	54	29	48	43	48
Bo2g127030	Bo2g127030	0	0	0	2	0	3	1	0
Bo2g127040	Bo2g127040	68	188	467	372	333	284	301	302
Bo2g127050	Bo2g127050	23	36	66	43	44	119	88	115
Bo2g127060	Bo2g127060	3	6	7	14	9	7	4	12
Bo2g127070	Bo2g127070	61	184	136	159	78	143	161	139
Bo2g127080	Bo2g127080	0	0	0	0	3	0	3	0
Bo2g127090	Bo2g127090	8	62	1	5	2	23	3	2
Bo2g127110	Bo2g127110	56	176	573	571	314	737	659	664
Bo2g127120	Bo2g127120	0	2	4	1	3	0	4	5
Bo2g127130	Bo2g127130	39	99	71	63	55	56	108	99
Bo2g127140	Bo2g127140	252	633	603	476	296	261	413	389
Bo2g127150	Bo2g127150	0	0	1	1	0	33	12	12
Bo2g127160	Bo2g127160	2	8	12	15	12	8	7	7
Bo2g127170	Bo2g127170	6	11	24	22	14	44	30	34
Bo2g127180	Bo2g127180	0	0	70	23	35	112	110	84
Bo2g127190	Bo2g127190	0	1	0	0	0	5	7	3
Bo2g127200	Bo2g127200	5	9	117	72	68	100	156	103
Bo2g127210	Bo2g127210	2	2	1	0	0	1	3	2
Bo2g127220	Bo2g127220	0	0	0	0	3	6	5	3
Bo2g127230	Bo2g127230	0	0	0	2	1	2	4	4
Bo2g127240	Bo2g127240	0	0	0	0	0	1	0	1
Bo2g127250	Bo2g127250	3	3	46	28	14	38	52	39
Bo2g127260	Bo2g127260	0	5	6	4	1	43	38	31
Bo2g127270	Bo2g127270	43	116	181	96	87	183	231	172
Bo2g127280	Bo2g127280	47	108	170	128	69	148	138	115
Bo2g127290	Bo2g127290	82	167	98	63	39	161	124	111
Bo2g127300	Bo2g127300	0	0	0	1	4	2	1	1
Bo2g127310	Bo2g127310	1	1	0	3	2	0	9	12
Bo2g127320	Bo2g127320	41	126	304	203	143	225	183	189
Bo2g127340	Bo2g127340	33	40	71	45	31	93	93	76
Bo2g127350	Bo2g127350	160	360	430	284	181	321	448	380
Bo2g127360	Bo2g127360	7	27	8	3	5	30	27	24
Bo2g127370	Bo2g127370	1	0	27	23	15	62	49	59
Bo2g127380	Bo2g127380	3	12	24	16	16	38	55	64
Bo2g127390	Bo2g127390	8	16	26	15	10	38	58	33
Bo2g127430	Bo2g127430	1108	2218	1507	1765	723	1637	2093	1659
Bo2g127450	Bo2g127450	0	0	0	0	0	2	3	4
Bo2g127460	Bo2g127460	2	7	8	12	4	14	24	20
Bo2g127470	Bo2g127470	0	0	23	5	14	1	0	0
Bo2g127480	Bo2g127480	0	0	0	0	0	2	1	1
Bo2g127490	Bo2g127490	0	1	13	0	2	0	4	7
Bo2g127500	Bo2g127500	31	70	122	98	68	85	84	88
Bo2g127510	Bo2g127510	53	152	2068	1421	992	1641	1797	1830
Bo2g127520	Bo2g127520	0	0	0	0	1	0	2	1
Bo2g127540	Bo2g127540	12	32	68	34	11	46	54	62
Bo2g127550	Bo2g127550	0	0	1	1	3	357	252	240
Bo2g127560	Bo2g127560	557	1214	2125	2830	1194	630	864	711
Bo2g127570	Bo2g127570	87	182	415	353	236	225	239	226
Bo2g127580	Bo2g127580	0	0	75	37	32	4	2	1
Bo2g127590	Bo2g127590	0	0	2	0	0	7	5	9
Bo2g127600	Bo2g127600	1	0	1	1	0	25	22	17
Bo2g127620	Bo2g127620	12	30	17	14	5	28	27	24
Bo2g127630	Bo2g127630	0	2	6	2	4	1	4	1
Bo2g127640	Bo2g127640	0	0	0	1	0	0	2	1
Bo2g127650	Bo2g127650	0	2	1	2	8	1	11	10
Bo2g127680	Bo2g127680	331	622	804	579	324	768	1042	889
Bo2g127690	Bo2g127690	0	0	48	20	17	0	0	0
Bo2g127700	Bo2g127700	3	9	8	5	0	5	5	9
Bo2g127720	Bo2g127720	0	0	4	1	1	0	0	0
Bo2g128720	Bo2g128720	15	14	12	12	13	25	22	12
Bo2g128730	Bo2g128730	71	195	102	109	43	71	99	98
Bo2g129740	Bo2g129740	0	0	17	5	7	5	7	6
Bo2g129780	Bo2g129780	3	3	7	3	3	12	12	11
Bo2g129790	Bo2g129790	2188	4015	9386	7275	5269	6129	7261	7018
Bo2g129800	Bo2g129800	1	3	0	2	2	1	1	1
Bo2g129810	Bo2g129810	0	0	0	0	2	0	0	0
Bo2g129840	Bo2g129840	33	72	93	47	35	111	118	120
Bo2g129850	Bo2g129850	0	0	0	1	2	1	3	8
Bo2g129860	Bo2g129860	43	152	263	272	187	202	170	154
Bo2g129870	Bo2g129870	0	0	2	4	3	5	6	5
Bo2g129880	Bo2g129880	0	0	0	0	0	0	4	0
Bo2g129900	Bo2g129900	0	0	0	0	0	3	0	0
Bo2g129910	Bo2g129910	0	0	0	0	0	0	1	1
Bo2g129920	Bo2g129920	28	69	67	90	48	242	197	184
Bo2g129940	Bo2g129940	0	0	0	0	1	0	1	0
Bo2g129960	Bo2g129960	0	0	0	0	1	0	1	0
Bo2g129970	Bo2g129970	0	0	74	95	48	0	11	8
Bo2g129980	Bo2g129980	4	11	0	0	0	1	0	0
Bo2g129990	Bo2g129990	10	19	7	1	8	14	14	7
Bo2g130000	Bo2g130000	0	0	0	1	0	2	0	4
Bo2g130010	Bo2g130010	0	0	1	12	3	0	0	0
Bo2g130020	Bo2g130020	0	0	0	0	0	1	4	1
Bo2g130030	Bo2g130030	22	30	33	21	18	16	41	40
Bo2g130040	Bo2g130040	18	54	3	4	5	31	51	30
Bo2g130050	Bo2g130050	0	0	0	0	0	5	0	0
Bo2g130060	Bo2g130060	34	79	4	0	1	84	143	98
Bo2g130070	Bo2g130070	0	0	0	0	7	3	5	7
Bo2g130080	Bo2g130080	5	11	1	3	4	4	11	3
Bo2g130090	Bo2g130090	8	4	1	2	3	2	1	1
Bo2g130100	Bo2g130100	17	40	3	0	1	0	0	1
Bo2g130110	Bo2g130110	0	0	2	7	1	1	2	0
Bo2g130120	Bo2g130120	0	0	0	0	1	0	2	4
Bo2g130130	Bo2g130130	0	0	6	4	8	17	39	28
Bo2g130150	Bo2g130150	0	0	0	0	2	1	2	3
Bo2g130160	Bo2g130160	0	0	0	0	1	4	3	5
Bo2g130170	Bo2g130170	0	0	0	0	2	0	3	2
Bo2g130180	Bo2g130180	8	20	36	38	22	49	37	21
Bo2g130190	Bo2g130190	18	26	19	17	14	29	31	27
Bo2g130200	Bo2g130200	0	0	0	0	0	0	2	0
Bo2g130220	Bo2g130220	52	115	29	14	8	44	47	46
Bo2g130230	Bo2g130230	41	123	154	96	86	149	89	91
Bo2g130250	Bo2g130250	14	49	16	17	14	41	42	42
Bo2g130260	Bo2g130260	10	41	135	100	82	56	32	44
Bo2g130270	Bo2g130270	3	5	1	0	0	0	4	3
Bo2g130280	Bo2g130280	0	0	0	0	0	4	2	0
Bo2g130290	Bo2g130290	18	29	61	82	48	42	31	32
Bo2g130310	Bo2g130310	15	38	60	48	26	47	60	51
Bo2g130320	Bo2g130320	0	0	0	0	0	3	2	3
Bo2g130340	Bo2g130340	0	3	2	3	6	0	2	1
Bo2g130350	Bo2g130350	167	530	464	368	246	373	421	385
Bo2g131350	Bo2g131350	1	2	9	7	2	20	16	15
Bo2g131370	Bo2g131370	4	6	18	13	1	11	16	11
Bo2g131380	Bo2g131380	0	0	0	0	4	0	0	0
Bo2g131390	Bo2g131390	0	0	0	1	10	15	23	13
Bo2g131400	Bo2g131400	2	8	27	18	15	0	2	0
Bo2g131410	Bo2g131410	0	0	0	0	1	0	7	1
Bo2g131420	Bo2g131420	0	0	0	0	1	0	2	4
Bo2g131430	Bo2g131430	1	0	0	0	0	5	8	14
Bo2g131440	Bo2g131440	26	95	49	84	32	124	96	86
Bo2g131460	Bo2g131460	8	32	16	6	9	14	19	10
Bo2g131470	Bo2g131470	0	0	1	2	2	4	3	3
Bo2g131480	Bo2g131480	279	444	497	318	221	414	501	493
Bo2g131490	Bo2g131490	2	2	1	0	1	3	0	4
Bo2g131500	Bo2g131500	0	0	0	0	0	8	18	6
Bo2g131510	Bo2g131510	94	189	369	362	319	478	534	465
Bo2g131520	Bo2g131520	10	25	11	8	6	33	21	23
Bo2g131530	Bo2g131530	4	5	1	1	2	43	60	39
Bo2g131540	Bo2g131540	10	13	6	3	2	4	0	1
Bo2g131560	Bo2g131560	29	75	34	31	17	98	103	79
Bo2g131580	Bo2g131580	0	0	0	0	0	4	17	8
Bo2g131590	Bo2g131590	0	0	0	0	3	1	1	0
Bo2g131600	Bo2g131600	0	0	0	0	0	2	1	3
Bo2g131610	Bo2g131610	0	0	0	0	0	6	1	1
Bo2g131620	Bo2g131620	1	0	0	0	0	2	2	1
Bo2g131630	Bo2g131630	0	0	0	0	0	2	2	5
Bo2g131640	Bo2g131640	2	20	9	3	5	7	10	5
Bo2g131650	Bo2g131650	175	330	215	148	92	243	263	269
Bo2g131670	Bo2g131670	0	0	4	2	2	0	0	1
Bo2g131680	Bo2g131680	0	0	0	0	0	1	1	1
Bo2g131690	Bo2g131690	0	0	0	1	1	1	4	2
Bo2g131700	Bo2g131700	13	42	95	76	45	78	59	52
Bo2g131710	Bo2g131710	0	2	0	1	0	0	0	0
Bo2g131730	Bo2g131730	1	0	0	1	2	0	0	0
Bo2g131740	Bo2g131740	0	0	1	0	3	0	4	0
Bo2g131750	Bo2g131750	0	0	0	0	0	5	9	7
Bo2g131770	Bo2g131770	0	0	0	0	1	0	1	4
Bo2g131780	Bo2g131780	2	1	1	0	4	19	19	13
Bo2g131790	Bo2g131790	0	0	0	0	1	2	12	6
Bo2g131800	Bo2g131800	1	2	0	0	3	27	41	40
Bo2g131810	Bo2g131810	0	0	0	1	0	0	0	2
Bo2g131840	Bo2g131840	0	0	1	1	24	10	26	17
Bo2g131850	Bo2g131850	19	48	0	0	0	0	0	0
Bo2g131860	Bo2g131860	0	0	0	1	13	4	0	0
Bo2g131890	Bo2g131890	63	117	273	220	221	229	284	264
Bo2g131900	Bo2g131900	694	1666	1250	905	522	1214	1925	1728
Bo2g131910	Bo2g131910	0	4	0	7	3	2	11	5
Bo2g131930	Bo2g131930	26	58	58	50	27	39	63	47
Bo2g131950	Bo2g131950	0	0	0	0	2	0	1	1
Bo2g131980	Bo2g131980	2	4	2	4	6	3	7	3
Bo2g132000	Bo2g132000	0	0	96	38	33	0	1	1
Bo2g132010	Bo2g132010	14	48	16	11	8	18	37	28
Bo2g132020	Bo2g132020	14	42	16	5	5	25	27	26
Bo2g132030	Bo2g132030	0	0	0	0	0	2	0	0
Bo2g132050	Bo2g132050	39	109	132	57	64	167	162	164
Bo2g132060	Bo2g132060	0	0	31	16	18	0	1	1
Bo2g132070	Bo2g132070	0	0	0	0	0	22	12	15
Bo2g132080	Bo2g132080	0	0	3	2	2	2	1	0
Bo2g132090	Bo2g132090	0	0	11	5	7	2	2	0
Bo2g132100	Bo2g132100	30	68	57	39	36	84	70	51
Bo2g132110	Bo2g132110	66	186	98	52	39	128	121	132
Bo2g132160	Bo2g132160	762	1849	2138	1334	975	1363	1669	1677
Bo2g132170	Bo2g132170	344	562	596	457	281	170	164	170
Bo2g132190	Bo2g132190	0	0	0	0	0	1	0	1
Bo2g132200	Bo2g132200	458	1209	646	352	249	264	429	344
Bo2g132210	Bo2g132210	22	48	38	30	19	63	44	32
Bo2g132220	Bo2g132220	24	59	79	50	43	54	71	71
Bo2g132240	Bo2g132240	83	172	180	98	53	88	103	67
Bo2g132250	Bo2g132250	238	497	308	241	130	340	489	370
Bo2g132260	Bo2g132260	445	791	1033	608	417	1219	1310	1266
Bo2g132270	Bo2g132270	2	9	4	3	14	13	24	45
Bo2g132280	Bo2g132280	0	0	0	0	2	0	1	1
Bo2g132290	Bo2g132290	0	2	4	3	2	5	4	2
Bo2g132300	Bo2g132300	0	0	3	0	3	0	1	0
Bo2g132340	Bo2g132340	117	415	362	178	140	269	398	292
Bo2g132350	Bo2g132350	35	107	53	43	18	25	53	45
Bo2g132360	Bo2g132360	0	0	0	0	1	0	1	0
Bo2g132370	Bo2g132370	14	28	36	18	9	43	45	41
Bo2g132380	Bo2g132380	6	21	11	14	6	26	28	26
Bo2g132390	Bo2g132390	0	3	2	1	2	1	7	2
Bo2g132400	Bo2g132400	162	363	536	536	266	894	1088	987
Bo2g132410	Bo2g132410	0	0	0	0	2	0	6	0
Bo2g132420	Bo2g132420	60	172	145	80	59	114	99	127
Bo2g132430	Bo2g132430	0	0	0	0	0	0	6	3
Bo2g132440	Bo2g132440	3	9	6	4	13	7	18	25
Bo2g132450	Bo2g132450	153	433	410	240	230	793	894	892
Bo2g132460	Bo2g132460	0	0	0	0	0	0	0	2
Bo2g132470	Bo2g132470	0	6	4	7	2	61	71	72
Bo2g132480	Bo2g132480	0	0	7	2	5	21	24	19
Bo2g133480	Bo2g133480	0	0	0	0	2	4	5	3
Bo2g133490	Bo2g133490	334	927	867	515	418	922	1409	1283
Bo2g133500	Bo2g133500	52	96	203	112	78	106	131	101
Bo2g133510	Bo2g133510	64	112	193	114	78	252	257	274
Bo2g133520	Bo2g133520	45	90	104	86	50	221	266	204
Bo2g133530	Bo2g133530	70	56	65	24	66	193	223	254
Bo2g133540	Bo2g133540	63	170	274	135	100	151	157	151
Bo2g133550	Bo2g133550	31	71	215	153	84	87	113	105
Bo2g133560	Bo2g133560	0	0	0	0	5	6	12	4
Bo2g133570	Bo2g133570	85	201	402	281	215	497	446	397
Bo2g133580	Bo2g133580	99	166	171	135	67	98	121	85
Bo2g133590	Bo2g133590	78	169	431	264	179	368	371	340
Bo2g133600	Bo2g133600	0	0	0	0	1	1	2	5
Bo2g133610	Bo2g133610	0	0	0	0	0	1	0	2
Bo2g133620	Bo2g133620	8	15	9	1	5	52	55	46
Bo2g133630	Bo2g133630	27	40	60	35	24	9	16	17
Bo2g133640	Bo2g133640	86	251	206	135	57	239	194	189
Bo2g133650	Bo2g133650	369	808	1279	872	489	615	790	624
Bo2g133660	Bo2g133660	0	0	0	0	2	0	3	6
Bo2g133670	Bo2g133670	0	0	0	0	0	1	0	2
Bo2g133690	Bo2g133690	245	597	604	334	197	284	408	266
Bo2g133700	Bo2g133700	1	3	6	5	17	15	32	33
Bo2g133710	Bo2g133710	73	194	377	291	265	237	244	236
Bo2g133720	Bo2g133720	35	109	192	85	57	55	76	75
Bo2g133730	Bo2g133730	14	22	16	5	7	17	43	32
Bo2g133740	Bo2g133740	85	181	182	118	90	178	209	146
Bo2g133750	Bo2g133750	176	391	397	189	151	304	361	328
Bo2g133760	Bo2g133760	263	565	656	387	321	359	502	508
Bo2g133770	Bo2g133770	2	5	8	4	4	27	27	25
Bo2g133780	Bo2g133780	750	1651	1433	1169	630	1269	2044	1897
Bo2g133790	Bo2g133790	40	100	60	33	24	16	15	14
Bo2g133800	Bo2g133800	32	77	59	39	28	7	26	15
Bo2g133810	Bo2g133810	13	25	83	54	41	92	93	91
Bo2g133820	Bo2g133820	1	0	15	10	15	22	22	22
Bo2g133840	Bo2g133840	0	0	0	0	1	1	7	5
Bo2g133850	Bo2g133850	0	0	0	1	0	0	1	0
Bo2g133870	Bo2g133870	0	0	6	8	3	0	1	0
Bo2g133880	Bo2g133880	0	0	1	1	3	0	0	1
Bo2g133890	Bo2g133890	0	1	0	0	3	8	10	13
Bo2g133900	Bo2g133900	0	0	0	0	0	3	3	6
Bo2g133910	Bo2g133910	0	0	0	0	2	0	0	0
Bo2g133940	Bo2g133940	1950	3838	3948	2919	1308	3531	4913	4242
Bo2g133950	Bo2g133950	15	30	1	2	1	57	39	36
Bo2g133960	Bo2g133960	0	0	0	1	13	5	5	8
Bo2g133970	Bo2g133970	0	0	0	0	2	0	4	3
Bo2g133980	Bo2g133980	0	0	0	0	0	0	2	0
Bo2g133990	Bo2g133990	0	0	2	0	0	0	0	0
Bo2g134010	Bo2g134010	27	57	107	66	49	91	110	100
